File_Name,Charge,Y_value,M,Vibration mode,Displacement,Chemicals_1,Chemicals_2,Chemicals_3,Chemicals_4,Chemicals_5,Chemicals_6,Chemicals_7
Ag5_1_03_9_0.3.dat,1,355.19,03,9,0.3,"['Ag', '-0.211300', '-0.364115', '1.506779']","['Ag', '-1.515526', '-2.586141', '0.000000']","['Ag', '2.149426', '0.966376', '-0.000000']","['Ag', '-0.211300', '-0.364115', '-1.506779']","['Ag', '-0.211300', '2.347995', '-0.000000']",,
Ag5_1_03_9_0.5.dat,1,366.38,03,9,0.5,"['Ag', '-0.199851', '-0.333025', '1.626779']","['Ag', '-1.596176', '-2.628322', '-0.000000']","['Ag', '2.195729', '0.919982', '0.000000']","['Ag', '-0.199851', '-0.333025', '-1.626779']","['Ag', '-0.199851', '2.374390', '-0.000000']",,
Ag5_1_03_9_0.75.dat,1,381.46,03,9,0.75,"['Ag', '-0.184278', '-0.294786', '1.776779']","['Ag', '-1.699520', '-2.678252', '0.000000']","['Ag', '2.252355', '0.860140', '-0.000000']","['Ag', '-0.184278', '-0.294786', '-1.776779']","['Ag', '-0.184278', '2.407685', '-0.000000']",,
Ag5_1_03_9_1.dat,1,396.33,03,9,1,"['Ag', '-0.167314', '-0.257285', '1.926779']","['Ag', '-1.805576', '-2.725003', '-0.000000']","['Ag', '2.307518', '0.798297', '0.000000']","['Ag', '-0.167314', '-0.257285', '-1.926779']","['Ag', '-0.167314', '2.441276', '0.000000']",,
Ag5_1_03_eq.dat,1,344.83,03,1,0,"['Ag', '-0.226785', '-0.411525', '1.326779']","['Ag', '-1.398043', '-2.519248', '-0.000000']","['Ag', '2.078398', '1.033445', '0.000000']","['Ag', '-0.226785', '-0.411525', '-1.326779']","['Ag', '-0.226785', '2.308853', '-0.000000']",,
Ag6_-1_01_11_-0.1.dat,-1,198.50,01,11,-0.1,"['Ag', '-2.706015', '1.687370', '-0.000000']","['Ag', '-0.105199', '-3.255647', '0.000000']","['Ag', '2.873787', '1.522159', '0.000000']","['Ag', '1.380396', '-0.855471', '0.000000']","['Ag', '-1.442970', '-0.699767', '-0.000000']","['Ag', '-0.000000', '1.601357', '-0.000000']",
Ag6_-1_01_11_-0.3.dat,-1,209.22,01,11,-0.3,"['Ag', '-2.512757', '1.817784', '0.000000']","['Ag', '-0.322833', '-3.290609', '-0.000000']","['Ag', '3.013271', '1.321793', '0.000000']","['Ag', '1.347676', '-0.958399', '-0.000000']","['Ag', '-1.525356', '-0.482070', '-0.000000']","['Ag', '-0.000000', '1.591501', '0.000000']",
Ag6_-1_01_11_-0.5.dat,-1,239.35,01,11,-0.5,"['Ag', '-2.313761', '1.930992', '-0.000000']","['Ag', '-0.547591', '-3.310533', '0.000000']","['Ag', '3.139185', '1.107758', '0.000000']","['Ag', '1.306628', '-1.061546', '0.000000']","['Ag', '-1.584461', '-0.256047', '-0.000000']","['Ag', '-0.000000', '1.589375', '-0.000000']",
Ag6_-1_01_11_-0.75.dat,-1,337.58,01,11,-0.75,"['Ag', '-2.061281', '2.045699', '-0.000000']","['Ag', '-0.833589', '-3.313726', '0.000000']","['Ag', '3.274593', '0.825660', '0.000000']","['Ag', '1.244459', '-1.188478', '0.000000']","['Ag', '-1.624182', '0.033220', '-0.000000']","['Ag', '-0.000000', '1.597625', '-0.000000']",
Ag6_-1_01_11_0.1.dat,-1,198.41,01,11,0.1,"['Ag', '-0.009276', '-3.276655', '0.000000']","['Ag', '-2.776690', '1.607301', '0.000000']","['Ag', '2.791723', '1.591837', '0.000000']","['Ag', '0.000000', '1.594318', '0.000000']","['Ag', '-1.431921', '-0.750918', '0.000000']","['Ag', '1.426164', '-0.765882', '0.000000']",
Ag6_-1_01_11_0.3.dat,-1,206.51,01,11,0.3,"['Ag', '-0.029252', '-3.364209', '0.000000']","['Ag', '-2.730608', '1.589168', '0.000000']","['Ag', '2.775630', '1.542381', '0.000000']","['Ag', '0.000000', '1.564715', '0.000000']","['Ag', '-1.507789', '-0.642647', '0.000000']","['Ag', '1.492019', '-0.689407', '0.000000']",
Ag6_-1_01_11_0.5.dat,-1,224.92,01,11,0.5,"['Ag', '-0.051216', '-3.451625', '0.000000']","['Ag', '-2.684487', '1.571176', '0.000000']","['Ag', '2.759388', '1.492513', '0.000000']","['Ag', '0.000000', '1.535180', '0.000000']","['Ag', '-1.582449', '-0.533040', '0.000000']","['Ag', '1.558764', '-0.614204', '0.000000']",
Ag6_-1_01_11_1.dat,-1,385.42,01,11,1,"['Ag', '-0.115588', '-3.669362', '0.000000']","['Ag', '-2.568990', '1.526857', '0.000000']","['Ag', '2.718032', '1.365907', '0.000000']","['Ag', '0.000000', '1.461665', '0.000000']","['Ag', '-1.763236', '-0.252737', '0.000000']","['Ag', '1.729782', '-0.432330', '0.000000']",
Ag6_-1_01_1_-0.1.dat,-1,197.44,01,1,-0.1,"['Ag', '-1.616417', '2.799717', '0.041000']","['Ag', '-1.616418', '-2.799717', '0.041000']","['Ag', '3.232835', '-0.000000', '0.041000']","['Ag', '0.804571', '-1.393559', '-0.041000']","['Ag', '-1.609143', '0.000000', '-0.041000']","['Ag', '0.804572', '1.393559', '-0.041000']",
Ag6_-1_01_1_-0.3.dat,-1,197.82,01,1,-0.3,"['Ag', '-1.616417', '2.799717', '0.123000']","['Ag', '-1.616418', '-2.799717', '0.123000']","['Ag', '3.232835', '-0.000000', '0.123000']","['Ag', '0.804571', '-1.393559', '-0.123000']","['Ag', '-1.609143', '0.000000', '-0.123000']","['Ag', '0.804572', '1.393559', '-0.123000']",
Ag6_-1_01_1_-0.5.dat,-1,198.63,01,1,-0.5,"['Ag', '-1.616417', '2.799717', '0.205000']","['Ag', '-1.616418', '-2.799717', '0.205000']","['Ag', '3.232835', '-0.000000', '0.205000']","['Ag', '0.804571', '-1.393559', '-0.205000']","['Ag', '-1.609143', '0.000000', '-0.205000']","['Ag', '0.804572', '1.393559', '-0.205000']",
Ag6_-1_01_1_-1.dat,-1,203.42,01,1,-1,"['Ag', '-1.616417', '2.799717', '0.410000']","['Ag', '-1.616418', '-2.799717', '0.410000']","['Ag', '3.232835', '-0.000000', '0.410000']","['Ag', '0.804571', '-1.393559', '-0.410000']","['Ag', '-1.609143', '0.000000', '-0.410000']","['Ag', '0.804572', '1.393559', '-0.410000']",
Ag6_-1_01_1_0.1.dat,-1,197.44,01,1,0.1,"['Ag', '-3.232835', '0.000000', '0.041000']","['Ag', '1.616418', '2.799717', '0.041000']","['Ag', '1.616417', '-2.799717', '0.041000']","['Ag', '1.609143', '0.000000', '-0.041000']","['Ag', '-0.804571', '1.393559', '-0.041000']","['Ag', '-0.804572', '-1.393559', '-0.041000']",
Ag6_-1_01_1_0.3.dat,-1,197.82,01,1,0.3,"['Ag', '-3.232835', '0.000000', '0.123000']","['Ag', '1.616418', '2.799717', '0.123000']","['Ag', '1.616417', '-2.799717', '0.123000']","['Ag', '1.609143', '0.000000', '-0.123000']","['Ag', '-0.804571', '1.393559', '-0.123000']","['Ag', '-0.804572', '-1.393559', '-0.123000']",
Ag6_-1_01_1_0.5.dat,-1,198.63,01,1,0.5,"['Ag', '-3.232835', '0.000000', '0.205000']","['Ag', '1.616418', '2.799717', '0.205000']","['Ag', '1.616417', '-2.799717', '0.205000']","['Ag', '1.609143', '0.000000', '-0.205000']","['Ag', '-0.804571', '1.393559', '-0.205000']","['Ag', '-0.804572', '-1.393559', '-0.205000']",
Ag6_-1_01_1_1.dat,-1,203.42,01,1,1,"['Ag', '-3.232835', '0.000000', '0.410000']","['Ag', '1.616418', '2.799717', '0.410000']","['Ag', '1.616417', '-2.799717', '0.410000']","['Ag', '1.609143', '0.000000', '-0.410000']","['Ag', '-0.804571', '1.393559', '-0.410000']","['Ag', '-0.804572', '-1.393559', '-0.410000']",
Ag6_-1_01_3_-0.1.dat,-1,197.47,01,3,-0.1,"['Ag', '3.232828', '-0.006835', '0.033000']","['Ag', '-1.610495', '2.803128', '-0.003000']","['Ag', '-1.622333', '-2.796293', '-0.030000']","['Ag', '-1.609139', '0.003402', '0.066000']","['Ag', '0.807516', '1.391855', '-0.060000']","['Ag', '0.801624', '-1.395257', '-0.006000']",
Ag6_-1_01_3_-0.3.dat,-1,198.17,01,3,-0.3,"['Ag', '3.232277', '-0.060054', '0.099000']","['Ag', '-1.564131', '2.829261', '-0.009000']","['Ag', '-1.668147', '-2.769207', '-0.090000']","['Ag', '-1.608865', '0.029892', '0.198000']","['Ag', '0.830320', '1.378373', '-0.180000']","['Ag', '0.778546', '-1.408264', '-0.018000']",
Ag6_-1_01_3_-0.5.dat,-1,199.66,01,3,-0.5,"['Ag', '3.228989', '-0.158899', '0.163794']","['Ag', '-1.476836', '2.875792', '-0.014890']","['Ag', '-1.752154', '-2.716893', '-0.148904']","['Ag', '-1.607072', '0.079157', '0.330600']","['Ag', '0.871992', '1.352274', '-0.300546']","['Ag', '0.735081', '-1.431431', '-0.030055']",
Ag6_-1_01_3_0.1.dat,-1,197.47,01,3,0.1,"['Ag', '-3.232828', '-0.006835', '0.033000']","['Ag', '1.610495', '2.803128', '-0.003000']","['Ag', '1.622333', '-2.796293', '-0.030000']","['Ag', '1.609139', '0.003402', '0.066000']","['Ag', '-0.807516', '1.391855', '-0.060000']","['Ag', '-0.801624', '-1.395257', '-0.006000']",
Ag6_-1_01_3_0.3.dat,-1,198.17,01,3,0.3,"['Ag', '-3.232277', '-0.060054', '0.099000']","['Ag', '1.564131', '2.829261', '-0.009000']","['Ag', '1.668147', '-2.769207', '-0.090000']","['Ag', '1.608865', '0.029892', '0.198000']","['Ag', '-0.830320', '1.378373', '-0.180000']","['Ag', '-0.778546', '-1.408264', '-0.018000']",
Ag6_-1_01_3_0.5.dat,-1,199.66,01,3,0.5,"['Ag', '-3.228989', '-0.158899', '0.163794']","['Ag', '1.476836', '2.875792', '-0.014890']","['Ag', '1.752154', '-2.716893', '-0.148904']","['Ag', '1.607072', '0.079157', '0.330600']","['Ag', '-0.871992', '1.352274', '-0.300546']","['Ag', '-0.735081', '-1.431431', '-0.030055']",
Ag6_-1_01_5_-0.1.dat,-1,197.49,01,5,-0.1,"['Ag', '-2.754716', '1.693695', '0.000000']","['Ag', '2.763974', '1.611678', '0.000000']","['Ag', '0.014426', '-3.265934', '0.000000']","['Ag', '1.378195', '-0.830533', '0.000000']","['Ag', '0.000000', '1.600000', '0.000000']","['Ag', '-1.401878', '-0.808906', '0.000000']",
Ag6_-1_01_5_-0.3.dat,-1,198.33,01,5,-0.3,"['Ag', '-2.661726', '1.847300', '0.000000']","['Ag', '2.693001', '1.603159', '0.000000']","['Ag', '0.041289', '-3.333068', '0.000000']","['Ag', '1.346460', '-0.882257', '0.000000']","['Ag', '0.000000', '1.581909', '0.000000']","['Ag', '-1.419024', '-0.817044', '0.000000']",
Ag6_-1_01_5_-0.5.dat,-1,200.25,01,5,-0.5,"['Ag', '-2.564665', '1.999533', '0.000000']","['Ag', '2.622752', '1.595953', '0.000000']","['Ag', '0.065413', '-3.401440', '0.000000']","['Ag', '1.313351', '-0.933685', '0.000000']","['Ag', '0.000000', '1.564085', '0.000000']","['Ag', '-1.436852', '-0.824446', '0.000000']",
Ag6_-1_01_5_-1.dat,-1,210.95,01,5,-1,"['Ag', '-2.303510', '2.373171', '0.000000']","['Ag', '2.450607', '1.583939', '0.000000']","['Ag', '0.113030', '-3.577690', '0.000000']","['Ag', '1.224320', '-1.060670', '0.000000']","['Ag', '0.000000', '1.520757', '0.000000']","['Ag', '-1.484447', '-0.839507', '0.000000']",
Ag6_-1_01_5_0.1.dat,-1,197.49,01,5,0.1,"['Ag', '-2.754733', '1.693031', '0.000000']","['Ag', '0.013932', '-3.266458', '-0.000000']","['Ag', '2.763614', '1.613374', '-0.000000']","['Ag', '1.378632', '-0.830453', '-0.000000']","['Ag', '-1.401445', '-0.809326', '0.000000']","['Ag', '-0.000000', '1.599832', '0.000000']",
Ag6_-1_01_5_0.3.dat,-1,198.35,01,5,0.3,"['Ag', '-2.661869', '1.845343', '0.000000']","['Ag', '0.039832', '-3.334583', '-0.000000']","['Ag', '2.691967', '1.608219', '0.000000']","['Ag', '1.347794', '-0.882044', '-0.000000']","['Ag', '-1.417725', '-0.818328', '-0.000000']","['Ag', '-0.000000', '1.581393', '0.000000']",
Ag6_-1_01_5_0.5.dat,-1,200.30,01,5,0.5,"['Ag', '-2.565058', '1.996331', '0.000000']","['Ag', '0.063026', '-3.403872', '0.000000']","['Ag', '2.621107', '1.604334', '0.000000']","['Ag', '1.315613', '-0.933374', '0.000000']","['Ag', '-1.434689', '-0.826625', '0.000000']","['Ag', '-0.000000', '1.563206', '0.000000']",
Ag6_-1_01_5_1.dat,-1,211.16,01,5,1,"['Ag', '-2.305061', '2.367117', '-0.000000']","['Ag', '0.108458', '-3.582097', '0.000000']","['Ag', '2.447718', '1.600423', '-0.000000']","['Ag', '1.229025', '-1.060285', '0.000000']","['Ag', '-1.480140', '-0.844062', '0.000000']","['Ag', '0.000000', '1.518904', '-0.000000']",
Ag6_-1_01_7_-0.1.dat,-1,197.64,01,7,-0.1,"['Ag', '0.000512', '-3.193002', '0.000000']","['Ag', '-2.809727', '1.636947', '0.000000']","['Ag', '2.810706', '1.638555', '-0.000000']","['Ag', '-0.000000', '1.540976', '-0.000000']","['Ag', '-1.429304', '-0.812893', '0.000000']","['Ag', '1.427813', '-0.810584', '-0.000000']",
Ag6_-1_01_7_-0.3.dat,-1,199.48,01,7,-0.3,"['Ag', '0.001608', '-3.113335', '0.000000']","['Ag', '-2.829814', '1.677911', '-0.000000']","['Ag', '2.832618', '1.682926', '0.000000']","['Ag', '0.000000', '1.404643', '-0.000000']","['Ag', '-1.500764', '-0.829606', '-0.000000']","['Ag', '1.496352', '-0.822539', '0.000000']",
Ag6_-1_01_7_-0.5.dat,-1,202.90,01,7,-0.5,"['Ag', '0.002827', '-3.033667', '-0.000000']","['Ag', '-2.850014', '1.718712', '0.000000']","['Ag', '2.854416', '1.727461', '-0.000000']","['Ag', '0.000000', '1.268310', '0.000000']","['Ag', '-1.572170', '-0.846438', '0.000000']","['Ag', '1.564941', '-0.834377', '-0.000000']",
Ag6_-1_01_7_-1.dat,-1,218.61,01,7,-1,"['Ag', '0.006760', '-2.834494', '0.000000']","['Ag', '-2.901325', '1.819541', '-0.000000']","['Ag', '2.908082', '1.839980', '0.000000']","['Ag', '-0.000000', '0.927478', '-0.000000']","['Ag', '-1.750297', '-0.889385', '-0.000000']","['Ag', '1.736779', '-0.863119', '0.000000']",
Ag6_-1_01_7_0.1.dat,-1,197.67,01,7,0.1,"['Ag', '2.822789', '1.655965', '0.000000']","['Ag', '-2.787842', '1.599149', '0.000000']","['Ag', '0.035455', '-3.212080', '0.000000']","['Ag', '-1.446865', '-0.848499', '0.000000']","['Ag', '0.000000', '1.574065', '0.000000']","['Ag', '1.376463', '-0.768601', '0.000000']",
Ag6_-1_01_7_0.3.dat,-1,200.14,01,7,0.3,"['Ag', '2.866016', '1.738995', '-0.000000']","['Ag', '-2.765286', '1.562675', '0.000000']","['Ag', '0.108551', '-3.169467', '0.000000']","['Ag', '-1.550939', '-0.940153', '0.000000']","['Ag', '0.000000', '1.504148', '-0.000000']","['Ag', '1.341659', '-0.696198', '-0.000000']",
Ag6_-1_01_7_0.5.dat,-1,206.11,01,7,0.5,"['Ag', '2.904776', '1.827816', '0.000000']","['Ag', '-2.744457', '1.523281', '0.000000']","['Ag', '0.184872', '-3.125144', '0.000000']","['Ag', '-1.651116', '-1.037412', '0.000000']","['Ag', '0.000000', '1.434589', '0.000000']","['Ag', '1.305925', '-0.623129', '0.000000']",
Ag6_-1_01_9_-0.1.dat,-1,197.88,01,9,-0.1,"['Ag', '-2.732358', '1.728038', '0.000000']","['Ag', '2.862266', '1.502545', '0.000000']","['Ag', '-0.129906', '-3.230584', '0.000000']","['Ag', '1.394300', '-0.804967', '0.000000']","['Ag', '0.000000', '1.609966', '0.000000']","['Ag', '-1.394301', '-0.804998', '0.000000']",
Ag6_-1_01_9_-0.3.dat,-1,202.14,01,9,-0.3,"['Ag', '-2.585440', '1.942371', '0.000000']","['Ag', '2.973602', '1.268771', '0.000000']","['Ag', '-0.388161', '-3.211143', '0.000000']","['Ag', '1.400133', '-0.808273', '0.000000']","['Ag', '0.000000', '1.616630', '0.000000']","['Ag', '-1.400133', '-0.808356', '0.000000']",
Ag6_-1_01_9_-0.5.dat,-1,212.54,01,9,-0.5,"['Ag', '-2.424084', '2.142881', '0.000000']","['Ag', '3.065829', '1.029509', '0.000000']","['Ag', '-0.641744', '-3.172391', '0.000000']","['Ag', '1.411697', '-0.814895', '0.000000']","['Ag', '0.000000', '1.629908', '0.000000']","['Ag', '-1.411698', '-0.815013', '0.000000']",
Ag6_-1_01_9_-1.dat,-1,301.26,01,9,-1,"['Ag', '-1.974427', '2.573026', '0.000000']","['Ag', '3.212055', '0.427224', '0.000000']","['Ag', '-1.237628', '-3.000250', '0.000000']","['Ag', '1.464627', '-0.845345', '0.000000']","['Ag', '0.000000', '1.690830', '0.000000']","['Ag', '-1.464628', '-0.845484', '0.000000']",
Ag6_-1_01_9_0.1.dat,-1,197.88,01,9,0.1,"['Ag', '-2.732358', '1.728038', '0.000000']","['Ag', '-0.129906', '-3.230584', '-0.000000']","['Ag', '2.862266', '1.502545', '-0.000000']","['Ag', '1.394300', '-0.804967', '-0.000000']","['Ag', '-1.394301', '-0.804998', '0.000000']","['Ag', '-0.000000', '1.609966', '0.000000']",
Ag6_-1_01_9_0.3.dat,-1,202.14,01,9,0.3,"['Ag', '-2.585440', '1.942371', '-0.000000']","['Ag', '-0.388161', '-3.211143', '0.000000']","['Ag', '2.973602', '1.268771', '0.000000']","['Ag', '1.400133', '-0.808273', '0.000000']","['Ag', '-1.400133', '-0.808356', '-0.000000']","['Ag', '-0.000000', '1.616630', '-0.000000']",
Ag6_-1_01_9_0.5.dat,-1,212.54,01,9,0.5,"['Ag', '-2.424084', '2.142881', '0.000000']","['Ag', '-0.641744', '-3.172391', '-0.000000']","['Ag', '3.065829', '1.029509', '-0.000000']","['Ag', '1.411697', '-0.814895', '-0.000000']","['Ag', '-1.411698', '-0.815013', '0.000000']","['Ag', '-0.000000', '1.629908', '0.000000']",
Ag6_-1_01_9_1.dat,-1,301.26,01,9,1,"['Ag', '-1.974427', '2.573026', '0.000000']","['Ag', '-1.237628', '-3.000250', '0.000000']","['Ag', '3.212055', '0.427224', '0.000000']","['Ag', '1.464627', '-0.845345', '0.000000']","['Ag', '-1.464628', '-0.845484', '0.000000']","['Ag', '0.000000', '1.690830', '0.000000']",
Ag6_-1_01_eq.dat,-1,197.39,01,1,0,"['Ag', '-1.616417', '-2.799717', '0.000000']","['Ag', '-1.616418', '2.799717', '0.000000']","['Ag', '3.232835', '0.000000', '0.000000']","['Ag', '0.804571', '1.393559', '0.000000']","['Ag', '-1.609143', '-0.000000', '0.000000']","['Ag', '0.804572', '-1.393559', '0.000000']",
Ag6_-1_02_10_-0.1.dat,-1,201.30,02,10,-0.1,"['Ag', '0.006419', '2.077951', '-0.982459']","['Ag', '2.053003', '0.864613', '0.494642']","['Ag', '1.320381', '-1.529641', '-0.789805']","['Ag', '-2.040296', '0.879526', '0.495004']","['Ag', '-1.335497', '-1.514561', '-0.786145']","['Ag', '-0.004010', '-0.777888', '1.568763']",
Ag6_-1_02_10_-0.3.dat,-1,208.46,02,10,-0.3,"['Ag', '0.040976', '2.184181', '-0.971512']","['Ag', '2.130160', '0.798453', '0.561327']","['Ag', '1.196341', '-1.530048', '-0.837923']","['Ag', '-2.078314', '0.883539', '0.561727']","['Ag', '-1.266751', '-1.465873', '-0.827236']","['Ag', '-0.022412', '-0.870253', '1.513617']",
Ag6_-1_02_10_-0.5.dat,-1,227.20,02,10,-0.5,"['Ag', '0.338168', '2.266544', '-0.957751']","['Ag', '2.274122', '0.472033', '0.623899']","['Ag', '0.892136', '-1.638445', '-0.883347']","['Ag', '-2.002274', '1.120961', '0.626296']","['Ag', '-1.350648', '-1.275700', '-0.864503']","['Ag', '-0.151504', '-0.945393', '1.455406']",
Ag6_-1_02_10_0.1.dat,-1,201.06,02,10,0.1,"['Ag', '-0.001299', '1.972278', '-0.989925']","['Ag', '1.985448', '0.901295', '0.424160']","['Ag', '1.426036', '-1.542209', '-0.739280']","['Ag', '-1.991881', '0.897881', '0.426176']","['Ag', '-1.421872', '-1.549527', '-0.741219']","['Ag', '0.003568', '-0.679718', '1.620089']",
Ag6_-1_02_10_0.3.dat,-1,206.53,02,10,0.3,"['Ag', '-0.001118', '1.868078', '-0.993226']","['Ag', '1.921318', '0.926063', '0.350356']","['Ag', '1.525627', '-1.558800', '-0.686711']","['Ag', '-1.940025', '0.920652', '0.355357']","['Ag', '-1.514225', '-1.579631', '-0.692610']","['Ag', '0.008424', '-0.576362', '1.666836']",
Ag6_-1_02_10_0.5.dat,-1,218.70,02,10,0.5,"['Ag', '-0.002225', '-1.766015', '-0.991705']","['Ag', '-1.858895', '-0.942991', '0.273844']","['Ag', '-1.622274', '1.576853', '-0.632528']","['Ag', '1.886478', '-0.942957', '0.282747']","['Ag', '1.609534', '1.606686', '-0.640641']","['Ag', '-0.012618', '0.468423', '1.708282']",
Ag6_-1_02_10_1.dat,-1,307.65,02,10,1,"['Ag', '-0.015325', '-1.524961', '-0.963282']","['Ag', '-1.706288', '-0.957932', '0.075599']","['Ag', '-1.857605', '1.621879', '-0.493284']","['Ag', '1.749089', '-0.985424', '0.095506']","['Ag', '1.854237', '1.662656', '-0.499458']","['Ag', '-0.024108', '0.183783', '1.784920']",
Ag6_-1_02_12_-0.1.dat,-1,199.80,02,12,-0.1,"['Ag', '0.001108', '2.004264', '-0.953433']","['Ag', '1.988641', '0.870073', '0.449008']","['Ag', '1.340267', '-1.510677', '-0.747279']","['Ag', '-1.986685', '0.872903', '0.449994']","['Ag', '-1.343650', '-1.508312', '-0.746620']","['Ag', '0.000319', '-0.728251', '1.548329']",
Ag6_-1_02_12_-0.3.dat,-1,205.79,02,12,-0.3,"['Ag', '0.001401', '1.961829', '-0.888287']","['Ag', '1.928756', '0.840682', '0.426666']","['Ag', '1.272066', '-1.462556', '-0.711068']","['Ag', '-1.926569', '0.844059', '0.427623']","['Ag', '-1.275851', '-1.459833', '-0.710423']","['Ag', '0.000197', '-0.724181', '1.455488']",
Ag6_-1_02_12_-0.5.dat,-1,227.17,02,12,-0.5,"['Ag', '0.002055', '1.918168', '-0.824775']","['Ag', '1.869023', '0.811501', '0.403521']","['Ag', '1.203600', '-1.415570', '-0.673491']","['Ag', '-1.866301', '0.816121', '0.404449']","['Ag', '-1.208315', '-1.412056', '-0.672861']","['Ag', '-0.000062', '-0.718165', '1.363157']",
Ag6_-1_02_12_0.1.dat,-1,202.74,02,12,0.1,"['Ag', '0.000942', '2.045310', '-1.020381']","['Ag', '2.048578', '0.899956', '0.470452']","['Ag', '1.408376', '-1.559886', '-0.781960']","['Ag', '-2.046748', '0.902485', '0.471463']","['Ag', '-1.411541', '-1.557726', '-0.781287']","['Ag', '0.000393', '-0.730139', '1.641713']",
Ag6_-1_02_12_0.3.dat,-1,210.72,02,12,0.3,"['Ag', '0.000835', '2.084776', '-1.089322']","['Ag', '2.108541', '0.930459', '0.490883']","['Ag', '1.476441', '-1.610246', '-0.814919']","['Ag', '-2.106785', '0.932803', '0.491918']","['Ag', '-1.479476', '-1.608218', '-0.814232']","['Ag', '0.000444', '-0.729574', '1.735672']",
Ag6_-1_02_12_0.5.dat,-1,221.34,02,12,0.5,"['Ag', '0.000761', '2.122437', '-1.160471']","['Ag', '2.168517', '0.961679', '0.510170']","['Ag', '1.544482', '-1.661855', '-0.845933']","['Ag', '-2.166809', '0.963901', '0.511226']","['Ag', '-1.547435', '-1.659919', '-0.845233']","['Ag', '0.000484', '-0.726244', '1.830241']",
Ag6_-1_02_12_1.dat,-1,251.63,02,12,1,"['Ag', '0.000644', '2.206841', '-1.349700']","['Ag', '2.318488', '1.043469', '0.552298']","['Ag', '1.714534', '-1.797179', '-0.913124']","['Ag', '-2.316839', '1.045531', '0.553397']","['Ag', '-1.717384', '-1.795376', '-0.912395']","['Ag', '0.000557', '-0.703286', '2.069524']",
Ag6_-1_02_3_-0.1.dat,-1,200.15,02,3,-0.1,"['Ag', '-0.001572', '1.922982', '-1.049091']","['Ag', '2.050401', '0.907677', '0.454846']","['Ag', '1.375373', '-1.537279', '-0.731503']","['Ag', '-2.050926', '0.905884', '0.455798']","['Ag', '-1.374544', '-1.538686', '-0.730861']","['Ag', '0.001268', '-0.660578', '1.600810']",
Ag6_-1_02_3_-0.3.dat,-1,199.46,02,3,-0.3,"['Ag', '0.003088', '-1.695280', '-1.184817']","['Ag', '-2.115418', '-0.958169', '0.427339']","['Ag', '-1.374891', '1.552348', '-0.641984']","['Ag', '2.117910', '-0.953998', '0.428216']","['Ag', '1.371023', '1.556465', '-0.641245']","['Ag', '-0.001711', '0.498633', '1.612491']",
Ag6_-1_02_3_-0.5.dat,-1,198.66,02,3,-0.5,"['Ag', '0.003452', '-1.426371', '-1.327850']","['Ag', '-2.180858', '-1.018166', '0.369602']","['Ag', '-1.373622', '1.576873', '-0.515101']","['Ag', '2.184473', '-1.013530', '0.370433']","['Ag', '1.368290', '1.582284', '-0.514012']","['Ag', '-0.001735', '0.298910', '1.616928']",
Ag6_-1_02_3_-1.dat,-1,196.58,02,3,-1,"['Ag', '-0.003114', '-0.607995', '1.551043']","['Ag', '2.344792', '-1.166858', '-0.102837']","['Ag', '1.369695', '1.609297', '0.084337']","['Ag', '-2.350549', '-1.162303', '-0.103490']","['Ag', '-1.362212', '1.616306', '0.081277']","['Ag', '0.001388', '-0.288447', '-1.510330']",
Ag6_-1_02_3_0.1.dat,-1,200.69,02,3,0.1,"['Ag', '0.014741', '2.120874', '-0.928139']","['Ag', '1.991179', '0.854592', '0.460332']","['Ag', '1.365370', '-1.542819', '-0.792044']","['Ag', '-1.978053', '0.881917', '0.461382']","['Ag', '-1.388475', '-1.522762', '-0.791314']","['Ag', '-0.004762', '-0.791803', '1.589782']",
